City ID,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,rain.3h,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.1h,snow.3h,snow.1h
289,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,,1581138341,-14400,3480908,La Asuncion,200,-63.86,11.03,78.8,79.95,78.8,78.8,1016,78,12.75,100.0,,0,1.0,8732.0,VE,1581158292,1581200465,,,,,,
290,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581138341,-18000,3939285,Huaral,200,-77.21,-11.49,73.4,76.32,73.4,73.4,1013,88,8.05,170.0,,40,1.0,8682.0,PE,1581160017,1581205148,,,,,,
291,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138341,36000,2090021,Namatanai,200,152.43,-3.67,82.96,85.51,82.96,82.96,1006,78,14.23,299.0,5.75,63,,,PG,1581105418,1581149515,1006.0,1005.0,,,,
292,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138342,10800,186180,Moyale,200,39.06,3.52,78.21,71.62,78.21,78.21,1017,37,11.74,78.0,,50,,,KE,1581133100,1581176254,1017.0,918.0,,,,
293,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138342,7200,906221,Mkushi,200,29.39,-13.62,64.11,66.6,64.11,64.11,1017,98,3.87,335.0,3.69,100,,,ZM,1581134280,1581179716,1017.0,866.0,,,,
294,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138342,3600,2315026,Kasongo-Lunda,200,16.82,-6.47,69.75,75.87,69.75,69.75,1015,96,1.43,150.0,1.25,100,,,CD,1581137784,1581182245,1015.0,932.0,,,,
295,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581138342,28800,2070998,Geraldton,200,114.6,-28.77,82.4,79.14,82.4,82.4,1008,61,17.22,210.0,,0,1.0,9522.0,AU,1581112640,1581160452,,,,,,
296,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138343,28800,1715015,Dicabisagan,200,122.42,17.08,74.53,74.35,74.53,74.53,1016,89,14.85,27.0,2.94,98,,,PH,1581114007,1581155332,1016.0,1009.0,,,,
297,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138343,10800,333795,Jijiga,200,42.8,9.35,68.56,56.44,68.56,68.56,1019,26,15.26,54.0,,83,,,ET,1581132585,1581174973,1019.0,829.0,,,,
298,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138343,28800,1790437,Zhuhai,200,113.57,22.28,64.58,59.67,62.01,66.99,1024,77,12.75,360.0,,40,1.0,9204.0,CN,1581116509,1581157078,,,,,,
299,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,6000.0,1581138343,19800,1258847,Rajkot,200,70.78,22.3,64.4,59.43,64.4,64.4,1020,45,5.82,70.0,,0,1.0,9061.0,IN,1581126777,1581167350,,,,,,
300,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,,1581138343,-10800,3451138,Rio Grande,200,-52.1,-32.03,78.01,86.0,78.01,78.01,1010,87,3.0,43.0,,0,3.0,2020865.0,BR,1581152374,1581200738,,,8.01,,,
301,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138343,36000,2132606,Samarai,200,150.67,-10.62,77.23,83.68,77.23,77.23,1004,90,5.99,272.0,3.44,96,,,PG,1581105373,1581150405,1004.0,989.0,,,,
302,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",model,,1581138344,-10800,3401845,Conceicao do Araguaia,200,-49.26,-8.26,71.82,79.7,71.82,71.82,1011,99,0.94,208.0,3.56,100,,,BR,1581153526,1581198223,1011.0,988.0,,,,
303,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,6000.0,1581138344,20700,1283240,Kathmandu,200,85.32,27.72,55.4,50.0,55.4,55.4,1024,50,4.7,110.0,,20,1.0,9201.0,NP,1581123713,1581163435,,,,,,
304,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138344,28800,1711655,Hinatuan,200,126.33,8.37,80.64,84.02,80.64,80.64,1012,80,11.23,52.0,0.25,100,,,PH,1581112475,1581154987,1012.0,1011.0,,,,
305,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138344,32400,2128025,Shizunai,200,142.37,42.33,19.8,11.07,19.8,19.8,1014,73,5.55,301.0,,98,,,JP,1581111453,1581148310,1014.0,968.0,,,,
306,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138344,7200,209598,Manono,200,27.42,-7.3,71.94,78.19,71.94,71.94,1015,89,1.16,108.0,,90,,,CD,1581135184,1581179757,1015.0,938.0,,,,
307,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581138344,25200,1831112,Kampot,200,104.18,10.62,86.88,87.48,86.0,87.8,1014,58,12.75,90.0,,20,1.0,9312.0,KH,1581117940,1581160154,,,,,,
308,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138345,18000,566027,Dmitriyevka,200,55.33,54.75,5.0,-4.94,5.0,5.0,1003,92,6.71,290.0,,40,1.0,9050.0,RU,1581134216,1581167328,,,,,,
309,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,9000.0,1581138345,25200,1510377,Belyy Yar,200,91.39,53.6,32.0,23.99,32.0,32.0,1020,82,6.71,220.0,,99,1.0,8942.0,RU,1581125349,1581158885,,,,,,
310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,,1581138345,36000,2162683,Innisfail,200,146.03,-17.53,86.0,92.43,86.0,86.0,1007,61,3.0,173.0,,29,3.0,20843.0,AU,1581105996,1581152009,,,5.99,,,
311,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138345,10800,528242,Mayskiy,200,40.1,47.69,3.2,-9.42,3.2,3.2,1014,84,11.18,320.0,,76,1.0,8971.0,RU,1581136673,1581172181,,,,,,
312,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581138345,-14400,3904906,Santa Cruz de la Sierra,200,-63.17,-17.8,77.83,83.07,77.0,78.8,1010,88,8.05,330.0,,75,1.0,8661.0,BO,1581156202,1581202224,,,,,,
313,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,16093.0,1581137708,-18000,4791259,Virginia Beach,200,-75.98,36.85,39.49,27.39,37.4,42.01,1016,47,12.75,280.0,,1,1.0,3680.0,US,1581076881,1581114886,,,,,,
314,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138345,-10800,3421765,Nanortalik,200,-45.24,60.14,24.31,-9.98,24.31,24.31,965,70,51.38,296.0,,0,,,GL,1581159582,1581190237,965.0,960.0,,,,
315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,9000.0,1581138345,25200,1538641,Kedrovyy,200,91.82,56.17,21.2,13.44,21.2,21.2,1017,85,4.47,80.0,,40,1.0,8957.0,RU,1581125767,1581158261,,,,,,
316,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138346,0,2412408,Nioro,200,-15.75,13.35,68.43,57.97,68.43,68.43,1013,11,8.55,58.0,,0,,,GM,1581146903,1581188760,1013.0,1010.0,,,,
317,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138346,28800,2034600,Taikang,200,124.42,46.83,7.38,-3.82,7.38,7.38,1030,85,9.01,214.0,,0,,,CN,1581116335,1581152044,1030.0,1012.0,,,,
318,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138346,25200,8079926,Labuhan,200,112.21,-6.88,82.2,89.94,82.2,82.2,1009,82,5.86,337.0,3.38,67,,,ID,1581114859,1581159381,1009.0,998.0,,,,
319,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138346,21600,1524787,Turkistan,200,68.0,43.0,56.01,43.5,56.01,56.01,1013,29,14.12,164.0,,61,,,KZ,1581129367,1581166095,1013.0,991.0,,,,
320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,16093.0,1581138346,-18000,4161957,Lighthouse Point,200,-80.09,26.28,61.56,56.16,59.0,64.4,1021,63,9.17,320.0,,1,1.0,4735.0,US,1581163278,1581203270,,,,,,
321,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138346,3600,2318921,Wukari,200,9.78,7.85,71.04,63.39,71.04,71.04,1013,19,5.97,45.0,,0,,,NG,1581140410,1581182999,1013.0,996.0,,,,
322,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,,1581138209,-10800,3841956,Parana,200,-60.52,-31.73,75.99,84.92,75.0,77.0,1008,92,1.01,297.0,,8,3.0,2019769.0,AR,1581154424,1581202729,,,5.01,,,
323,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138347,19800,1255361,Suratgarh,200,73.9,29.32,66.29,62.19,66.29,66.29,1025,31,1.68,291.0,,0,,,IN,1581126585,1581166044,1025.0,1003.0,,,,
324,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,24140.0,1581138347,-25200,6170031,Tuktoyaktuk,200,-133.04,69.45,-40.0,-52.29,-40.0,-40.0,1020,72,9.17,230.0,,5,1.0,942.0,CA,1581098446,1581120711,,,,,,
325,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581138347,-10800,3392126,Pilar,200,-35.96,-9.6,75.2,83.35,75.2,75.2,1013,94,2.24,10.0,,87,1.0,8413.0,BR,1581150244,1581195121,,,,,,
326,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138347,0,2517111,Granadilla de Abona,200,-16.58,28.12,57.9,52.68,50.0,64.99,1026,67,8.05,50.0,,20,1.0,2373.0,ES,1581148191,1581187871,,,,,,
327,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,16093.0,1581138347,-25200,5838199,Sheridan,200,-106.92,44.83,25.3,18.34,23.0,26.6,1013,86,3.8,156.0,,90,1.0,5841.0,US,1581085216,1581121403,,,,,,0.25
328,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",model,,1581138347,25200,1511057,Bakchar,200,82.07,57.02,28.56,18.43,28.56,28.56,1002,96,10.58,165.0,,100,,,RU,1581128293,1581160415,1002.0,988.0,,,2.44,
329,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}]",stations,8000.0,1581138348,10800,296852,Erzin,200,36.2,36.96,46.17,32.23,44.01,50.0,1005,57,18.34,230.0,,40,1.0,7008.0,TR,1581136329,1581174397,,,,,,
330,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138348,0,2381334,Atar,200,-13.05,20.52,64.42,54.52,64.42,64.42,1018,17,8.5,74.0,,100,,,MR,1581146758,1581187609,1018.0,974.0,,,,
331,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138348,28800,1637510,Loa Janan,200,117.09,-0.58,91.22,98.38,91.22,91.22,1008,53,2.37,343.0,,100,,,ID,1581114104,1581157793,1008.0,1004.0,,,,
332,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581138348,-18000,3686479,Chiriguana,200,-73.6,9.36,74.66,76.06,74.66,74.66,1012,57,2.3,160.0,,50,,,CO,1581160518,1581202914,1012.0,1001.0,,,,
333,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138348,32400,2026023,Bukachacha,200,116.92,52.98,4.89,-3.23,4.89,4.89,1022,85,3.33,237.0,,100,,,RU,1581119114,1581152865,1022.0,911.0,,,,
334,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138348,25200,1650434,Bambanglipuro,200,110.28,-7.95,88.86,95.5,88.86,88.86,1009,56,2.77,285.0,,42,,,ID,1581115250,1581159916,1009.0,988.0,,,,
335,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138348,25200,1508260,Novobirilyussy,200,90.67,56.95,24.44,14.18,24.44,24.44,1015,94,9.86,170.0,,100,,,RU,1581126216,1581158363,1015.0,992.0,,,0.13,
336,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",model,,1581138349,-10800,3385935,Tucurui,200,-49.67,-3.77,72.99,78.76,72.99,72.99,1010,97,5.21,8.0,4.25,100,,,BR,1581153921,1581198024,1010.0,1000.0,,,,
337,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138349,10800,197745,Garissa,200,39.64,-0.45,79.56,82.35,79.56,79.56,1017,63,5.08,132.0,,6,,,KE,1581132702,1581176373,1017.0,989.0,,,,
338,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,6000.0,1581138349,0,2291580,Bingerville,200,-3.89,5.36,78.8,90.88,78.8,78.8,1010,100,1.12,270.0,,16,1.0,1162.0,CI,1581143527,1581186443,,,,,,
339,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138349,7200,893485,Chiredzi,200,31.67,-21.05,78.75,83.8,78.75,78.75,1015,72,3.62,309.0,,98,,,ZW,1581133188,1581179712,1015.0,966.0,,,,
340,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,4200.0,1581138349,0,2644605,Lerwick,200,-1.15,60.15,46.4,25.97,46.4,46.4,992,87,33.33,170.0,,77,1.0,1438.0,GB,1581149022,1581179633,,,44.96,,,
341,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,5000.0,1581138349,-10800,3395042,Mazagao,200,-51.29,-0.12,75.2,83.03,75.2,75.2,1012,100,4.7,50.0,,90,1.0,8415.0,BR,1581154547,1581198176,,,,,,
342,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,,1581138349,3600,3118304,Llanes,200,-4.75,43.42,48.27,36.59,44.01,50.0,1013,91,18.99,300.0,,100,3.0,2010396.0,ES,1581146863,1581183520,,,,,,
343,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138350,37800,2063056,Port Augusta,200,137.77,-32.5,89.83,84.99,89.6,90.0,1013,31,11.41,170.0,,28,1.0,9613.0,AU,1581106731,1581155240,,,,,,
344,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]",model,,1581138350,-14400,6137462,Saint-Augustin,200,-58.65,51.23,9.19,-15.83,9.19,9.19,980,94,33.91,49.0,,100,,,CA,1581160894,1581195362,980.0,981.0,,,6.63,
345,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,,1581138350,-39600,4036284,Alofi,200,-169.92,-19.06,78.8,81.3,78.8,78.8,1008,88,13.87,100.0,1.63,100,1.0,7306.0,NU,1581095307,1581141554,,,,,,
346,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,3000.0,1581138350,7200,293825,Qiryat Shemona,200,35.57,33.21,55.4,36.73,54.0,57.2,1014,54,28.86,250.0,,75,1.0,7532.0,IL,1581136121,1581174907,,,,,,
347,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,,1581138350,7200,3355672,Luderitz,200,15.16,-26.65,60.8,62.35,60.8,60.8,1012,87,1.12,190.0,,0,1.0,2260.0,NA,1581136702,1581184124,,,,,,
348,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",model,,1581138350,0,3414079,Olafsvik,200,-23.71,64.89,37.04,13.86,37.04,37.04,964,67,33.67,146.0,,19,,,IS,1581156018,1581183466,964.0,953.0,,,0.13,
349,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,12874.0,1581138350,-25200,6089245,Norman Wells,200,-126.83,65.28,-7.6,-18.87,-7.6,-7.6,1017,76,8.05,290.0,,75,1.0,951.0,CA,1581094676,1581121501,,,,,,
350,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581138350,-14400,3902685,Eucaliptus,200,-67.52,-17.58,47.84,43.57,47.84,47.84,1017,78,4.09,40.0,0.25,100,,,BO,1581157262,1581203251,1017.0,641.0,,,,
351,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138351,10800,77408,Bajil,200,43.29,15.06,75.36,77.58,75.36,75.36,1019,67,4.43,275.0,,0,,,YE,1581132853,1581174470,1019.0,943.0,,,,
352,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138351,43200,2120591,Tilichiki,200,166.1,60.47,-28.3,-40.88,-28.3,-28.3,1026,91,9.89,2.0,,27,,,RU,1581109044,1581139327,1026.0,1011.0,,,,
353,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138351,28800,1714733,Dingle,200,122.67,11.0,84.81,85.26,84.81,84.81,1011,64,13.89,55.0,0.12,37,,,PH,1581113529,1581155690,1011.0,996.0,,,,
354,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138351,25200,1516048,Khovd,200,91.64,48.01,13.84,5.72,13.84,13.84,1032,63,3.51,80.0,,69,,,MN,1581124363,1581159751,1032.0,833.0,,,,
355,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138352,18000,1502073,Krasnosel'kup,200,82.47,65.7,-13.9,-27.06,-13.9,-13.9,1007,96,11.36,209.0,,49,,,RU,1581130940,1581157575,1007.0,1003.0,,,,
356,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138352,39600,2134814,Sola,200,167.55,-13.88,81.12,80.31,81.12,81.12,1001,89,22.59,50.0,5.94,100,,,VU,1581101094,1581146582,1001.0,999.0,,,,
357,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138152,28800,1633034,Palu,200,119.87,-0.89,84.38,85.48,84.38,84.38,1009,47,5.17,321.0,,100,,,ID,1581113417,1581157146,1009.0,931.0,,,,
358,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138353,7200,933677,Kasane,200,25.15,-17.82,68.0,70.75,68.0,68.0,1015,100,6.93,100.0,,75,1.0,2002.0,BW,1581134996,1581181034,,,,,,
359,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138353,10800,504717,Pronsk,200,39.61,54.1,3.27,-8.36,3.27,3.27,1021,95,9.64,351.0,,95,,,RU,1581137855,1581171234,1021.0,999.0,,,,
360,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,24140.0,1581138221,-21600,6148373,Sioux Lookout,200,-91.92,50.1,-10.16,-19.59,-13.0,-5.8,1014,75,4.7,160.0,,90,1.0,979.0,CA,1581082383,1581117035,,,,,,
361,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,16093.0,1581138190,-21600,5697939,North Platte,200,-100.77,41.12,20.19,9.81,19.0,21.2,1016,79,8.77,275.0,,1,1.0,4674.0,US,1581083287,1581120380,,,,,,
362,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138354,7200,920233,Chibombo,200,28.07,-14.66,66.99,70.48,66.99,66.99,1016,96,3.83,18.0,0.69,100,,,ZM,1581134523,1581180106,1016.0,891.0,,,,
363,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581138355,7200,686090,Asau,200,26.4,46.43,23.9,11.28,21.0,25.0,1029,68,12.75,330.0,,75,1.0,6909.0,RO,1581139782,1581175649,,,,,,
364,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,16093.0,1581138355,-25200,5454627,Alamogordo,200,-105.96,32.9,41.0,30.07,28.0,53.01,1016,40,10.29,130.0,,1,1.0,4387.0,US,1581083690,1581122469,,,,,,
365,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,7000.0,1581138355,18000,1513087,Nurota,200,65.69,40.56,59.0,40.44,59.0,59.0,1012,16,23.04,160.0,,0,1.0,9007.0,UZ,1581129637,1581166933,,,,,,
366,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138356,43200,4031637,Lavrentiya,200,-171.0,65.58,-22.63,-32.35,-22.63,-22.63,1019,89,4.94,320.0,,93,,,RU,1581191571,1581218615,1019.0,1013.0,,,,
367,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,16093.0,1581138356,-21600,4670234,Alice,200,-98.07,27.75,61.38,57.76,55.0,64.4,1017,68,6.93,150.0,,1,1.0,4513.0,US,1581081348,1581121023,,,,,,
368,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581138356,-18000,3671519,Puerto Carreno,200,-67.49,6.19,79.88,77.85,79.88,79.88,1010,51,9.48,46.0,,19,,,CO,1581158845,1581201655,1010.0,1002.0,,,,
369,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581138226,-10800,3382160,Cayenne,200,-52.33,4.93,78.8,83.23,78.8,78.8,1012,78,6.93,30.0,,40,1.0,8669.0,GF,1581155124,1581198098,,,,,,
370,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,14484.0,1581138356,-28800,6063191,Mackenzie,200,-123.17,55.3,19.4,10.44,19.4,19.4,1007,100,6.93,350.0,,90,1.0,1016.0,CA,1581090828,1581123591,,,,,,
371,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138356,-10800,3860443,Comodoro Rivadavia,200,-67.5,-45.87,51.8,49.19,51.8,51.8,1025,93,4.7,250.0,,20,1.0,8284.0,AR,1581154466,1581206038,,,,,,
372,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581138356,3600,2256895,Mossendjo,200,12.73,-2.95,71.24,77.99,71.24,71.24,1014,96,1.61,75.0,0.13,100,,,CG,1581138997,1581182995,1014.0,972.0,,,,
373,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138357,39600,2122493,Omsukchan,200,155.8,62.53,-36.0,-45.15,-36.0,-36.0,1034,99,3.69,8.0,,2,,,RU,1581112154,1581141161,1034.0,934.0,,,,
374,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138357,32400,1855540,Naze,200,129.48,28.37,60.69,49.82,59.0,62.6,1019,62,18.34,350.0,,75,1.0,8013.0,JP,1581113173,1581152777,,,31.09,,,
375,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",model,,1581138357,10800,1082243,Ambilobe,200,49.05,-13.2,84.69,93.38,84.69,84.69,1015,70,1.72,153.0,,17,,,MG,1581129589,1581174969,1015.0,1011.0,,,,
376,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1581138357,7200,358619,Port Said,200,32.28,31.26,51.8,41.67,51.8,51.8,1021,87,17.22,230.0,0.38,59,1.0,2522.0,EG,1581136736,1581175872,,,,,,
377,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,8047.0,1581138357,-18000,5883074,Albanel,200,-72.45,48.88,2.68,-12.87,1.4,3.99,999,70,16.11,320.0,,90,1.0,901.0,CA,1581163831,1581199049,,,24.16,,,
378,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,8047.0,1581138357,-18000,6111696,Port-Cartier,200,-66.87,50.03,7.45,-5.28,6.8,8.01,992,71,11.41,360.0,,90,1.0,1013.0,CA,1581162670,1581197532,,,21.92,,,
379,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581138306,28800,2037712,Dehui,200,125.7,44.53,10.4,1.35,10.4,10.4,1032,46,4.47,10.0,,0,1.0,9675.0,CN,1581115721,1581152043,,,,,,
380,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138358,-21600,3981391,Tomatlan,200,-105.25,19.93,59.72,60.51,59.72,59.72,1015,91,2.57,73.0,,0,,,MX,1581082462,1581123356,1015.0,970.0,,,,
381,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,,1581138358,46800,2179825,Waitati,200,170.57,-45.75,55.99,53.83,55.99,55.99,1003,68,1.99,225.0,0.19,77,3.0,2031989.0,NZ,1581097287,1581148939,,,8.01,,,
382,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,16093.0,1581138074,-18000,4845585,Westport,200,-73.36,41.14,31.69,16.57,28.0,35.6,1004,50,17.22,270.0,,75,1.0,3409.0,US,1581163048,1581200269,,,26.4,,,
383,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138358,10800,548972,Khvastovichi,200,35.09,53.47,8.6,-1.26,8.6,8.6,1021,84,6.71,340.0,,11,1.0,9019.0,RU,1581138819,1581172440,,,,,,
384,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138141,0,2641598,Newport,200,-3.0,51.59,44.42,36.55,42.01,46.4,1012,87,10.29,240.0,,20,1.0,1398.0,GB,1581147614,1581181929,,,,,,
385,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138358,32400,1859765,Katsuyama,200,136.5,36.06,40.6,27.57,37.99,42.8,1016,76,17.22,40.0,,40,1.0,8017.0,JP,1581112183,1581150397,,,,,,
