City ID,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.3h,snow.3h,rain.1h,snow.1h
545,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1581187668,3600,3164387,Vieste,200,16.18,41.88,44.62,39.45,42.8,46.99,1028,100,6.93,110.0,5,1.0,6678.0,IT,1581141661,1581178676,,,,,,,
546,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187668,28800,1713024,General Nakar,200,121.64,14.76,71.53,70.41,71.53,71.53,1016,95,15.55,43.0,97,,,PH,1581200415,1581242106,1016.0,983.0,,1.88,,,
547,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581187669,25200,1497337,Kayerkan,200,87.76,69.35,-14.8,-27.94,-14.8,-14.8,999,83,11.18,180.0,97,1.0,8951.0,RU,1581217786,1581240997,,,,,,,
548,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187669,3600,777019,Vardo,200,31.11,70.37,37.4,30.79,37.4,37.4,995,86,5.82,220.0,75,1.0,1682.0,NO,1581145966,1581167204,,,,,,,
549,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,,1581187669,0,2635199,Ullapool,200,-5.16,57.9,39.78,33.49,37.0,42.01,981,87,5.99,180.0,83,3.0,2010322.0,GB,1581149402,1581181178,,,11.99,3.13,,,
550,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187669,3600,3347353,Menongue,200,17.69,-14.66,65.89,67.23,65.89,65.89,1013,92,5.91,236.0,99,,,AO,1581137015,1581182596,1013.0,854.0,,2.25,,,
551,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581187669,10800,541288,Krasyukovskaya,200,40.11,47.55,8.6,,8.6,8.6,1022,84,4.47,330.0,40,1.0,8971.0,RU,1581136651,1581172199,,,,,,,
552,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581187669,-10800,3894426,Coyhaique,200,-72.07,-45.58,68.0,61.41,68.0,68.0,1023,28,5.82,,40,1.0,8482.0,CL,1581155606,1581207091,,,19.46,,,,
553,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187669,25200,1630639,Pringsewu,200,104.97,-5.36,71.87,79.32,71.87,71.87,1013,95,0.65,219.0,98,,,ID,1581203110,1581247412,1013.0,976.0,,,,,
554,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581187669,-10800,3885273,Lampa,200,-70.9,-33.28,83.21,69.75,68.0,93.0,1012,15,17.22,220.0,0,1.0,8486.0,CL,1581156769,1581205367,,,,,,,
555,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187669,43200,4031742,Egvekinot,200,-179.17,66.32,-20.16,-35.88,-20.16,-20.16,1018,94,15.66,348.0,100,,,RU,1581280034,1581306880,1018.0,956.0,,,,,
556,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,,1581187669,25200,1152202,Mae Ramat,200,98.52,16.98,77.0,86.23,77.0,77.0,1001,93,1.79,51.0,3,3.0,2001166.0,TH,1581206114,1581247504,,,,,,,
557,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581187669,0,8010683,Porto Santo,200,-16.34,33.07,65.19,61.12,64.4,66.2,1030,82,12.75,350.0,20,1.0,6902.0,PT,1581148560,1581187387,,,,,,,
558,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,16093.0,1581187670,-25200,5478673,Meadow Lake,200,-106.54,34.8,53.28,42.58,50.0,57.2,1018,28,10.29,250.0,1,1.0,2673.0,US,1581170355,1581208889,,,,,,,
559,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,14484.0,1581187670,-36000,5850554,Makakilo City,200,-158.09,21.35,64.33,66.06,60.8,66.2,1011,100,5.82,310.0,75,1.0,7866.0,US,1581181617,1581222372,,,,,,2.03,
560,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187670,36000,2013465,Verkhoyansk,200,133.38,67.54,-37.26,-44.54,-37.26,-37.26,1021,81,0.31,185.0,0,,,RU,1581205814,1581231071,1021.0,984.0,,,,,
561,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187670,7200,3354077,Opuwo,200,13.84,-18.06,78.87,72.72,78.87,78.87,1011,38,11.61,241.0,75,,,NA,1581137694,1581183765,1011.0,873.0,,,,,
562,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,,1581187670,10800,555801,Ispravnaya,200,41.61,44.07,12.0,-1.26,12.0,12.0,1017,8,11.01,350.0,100,3.0,2013460.0,RU,1581135826,1581172303,,,11.01,,0.31,,
563,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581187670,-10800,3868633,Vallenar,200,-70.76,-28.57,75.51,69.28,75.51,75.51,1014,46,12.86,294.0,0,,,CL,1581157169,1581204900,1014.0,955.0,,,,,
